record_id,date,day_index,week_index,division,district,upazila_city,ward_or_cluster,settlement_type,latitude,longitude,area_km2,total_population,population_density_per_km2,children_6_59m,children_under2,infants_6_8m,school_age_children_5_14,households,avg_household_size,slum_density_index,poverty_index,caregiver_literacy_rate,caregiver_phone_access_rate,mobile_population_index,hard_to_reach_index,road_access_score,flood_or_rain_access_risk,market_count,school_count,mosque_count,factory_count,community_health_volunteers,historical_epi_coverage,mr1_coverage_baseline,mr2_coverage_baseline,current_campaign_coverage,campaign_target_children,registered_children,immunization_card_available_rate,estimated_zero_dose_children,estimated_under_vaccinated_children,defaulter_children,missed_epi_sessions_30d,days_since_last_campaign,refusal_rate,absent_rate,field_followup_rate,cold_chain_outage_last_30d_flag,suspected_cases_today,confirmed_cases_today,deaths_today,cases_under5_today,cases_under2_today,infant_cases_today,rash_fever_reports_today,lab_tests_today,test_positivity_rate,cases_last7,confirmed_last7,deaths_last7,case_growth_7d_pct,rt_estimate,attack_rate_per_10000,contact_cluster_count,school_cluster_flag,market_cluster_flag,adjacent_high_risk_area_count,community_rumor_reports_7d,dominant_rumor_topic,community_sentiment_score,facility_id,nearest_health_facility,distance_to_nearest_facility_km,avg_travel_time_to_facility_min,vaccination_sites_active,mobile_teams_available,vaccinators_available,team_hours_available_today,vaccine_stock_mr_doses,doses_received_today,doses_used_today,doses_wasted_today,wastage_rate,cold_chain_capacity_doses,fridge_temp_avg_c,fridge_temp_excursion_count_7d,generator_available_flag,days_of_stock_remaining,stockout_risk_score,recommended_doses_needed_7d,vaccine_shortfall_7d,priority_shipment_flag,suggested_reallocation_from_facility,suggested_reallocation_to_facility,households_visited_today,children_screened_today,children_vaccinated_today,children_absent_today,children_refused_today,followup_households,estimated_households_to_visit_tomorrow,estimated_children_to_reach_tomorrow,doses_to_carry_tomorrow,daily_route_km_recommended,route_priority_rank,route_plan_text,nearest_hospital_id,nearest_hospital_name,distance_to_nearest_hospital_km,pediatric_beds_total,pediatric_beds_available,oxygen_cylinders_available,picu_beds_total,picu_beds_available,measles_admissions_today,total_pediatric_admissions_today,predicted_measles_admissions_7d,predicted_oxygen_demand_7d,picu_pressure_score,hospital_surge_risk_level,zero_dose_risk_score,outbreak_priority_score,forecast_cases_next_7d,forecast_cases_next_14d,forecast_growth_next_7d_pct,risk_level_next_week,scenario_80pct_coverage_cases_14d,scenario_90pct_coverage_cases_14d,scenario_95pct_coverage_cases_14d,expected_cases_averted_if_95pct,model_recommended_action,alert_flags_json,community_notes,ai_generated_field_brief,public_message_template_bn,data_quality_score,synthetic_data_flag
ZMC-041-045,2026-04-28,45,7,Chattogram,Chattogram,Chattogram City,Pahartali Settlement North Sector,urban_slum,22.362756,91.818532,1.77,95632,54072,8577,4749,940,12000,17749,5.39,0.871,0.725,0.568,0.639,0.852,0.756,0.19,0.298,12,15,25,4,11,0.801,0.69,0.625,0.559,8577,4717,0.432,4123,420,2019,1,23,0.162,0.314,0.94,0,21,6,2,15,10,4,21,8,0.75,178,59,6,1.7,1.198,18.613,21,0,0,3,10,none,-0.198,CCC-02-N,Pahartali EPI Post,7.37,158,3,8,24,156,0,0,0,0,0.0,6396,4.89,1,0,0.0,1,2456,2456,1,lower-risk district store,CCC-02-N,967,653,0,36,15,63,284,190,205,26.06,25,Start at Pahartali EPI Post; visit highest-risk blocks in Pahartali Settlement North Sector; prioritize absent/refusal follow-ups; carry 205 MR doses; sync offline forms after route.,H-CTG-01,Chattogram Medical College Hospital,12.6,100,12,24,3,0,2,6,28,12,0.904,critical,0.611,0.751,145,168,-18.5,high,120,95,69,99,Reallocate MR stock immediately,"[""stockout_likely_72h"", ""hospital_surge_risk"", ""low_vaccine_confidence""]","Synthetic note: Pahartali Settlement North Sector has urban slum conditions, 4123 estimated zero-dose children, 178 suspected cases in last 7 days, rumor topic: none.","Tomorrow focus: Reallocate MR stock immediately. Target 190 children, 284 households, stockout risk 1, hospital surge critical.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.627,True
ZMC-042-045,2026-04-28,45,7,Coxs Bazar,Chattogram,Coxs Bazar Sadar,Kutupalong Fringe North Sector,camp_fringe,21.200857,92.163183,4.37,153308,35077,12627,6737,1128,17237,32507,4.72,0.986,0.925,0.538,0.535,0.943,0.806,0.22,0.355,18,26,35,7,15,0.759,0.613,0.544,0.487,12627,6944,0.338,6572,773,2361,4,23,0.153,0.306,0.94,0,19,3,0,15,7,4,19,5,0.6,144,45,3,-11.1,1.449,9.393,18,0,0,4,9,vaccine_causes_measles_myth,-0.28,CXB-01-N,Kutupalong Outreach Post,7.36,149,7,6,29,165,0,0,0,0,0.0,6929,6.46,0,0,0.0,1,3441,3441,1,lower-risk district store,CXB-01-N,643,741,0,31,14,82,388,189,204,26.62,22,Start at Kutupalong Outreach Post; visit highest-risk blocks in Kutupalong Fringe North Sector; prioritize absent/refusal follow-ups; carry 204 MR doses; sync offline forms after route.,H-CXB-01,Coxs Bazar District Hospital,15.27,45,3,9,1,0,3,8,27,10,1,critical,0.674,0.782,144,202,0.0,critical,145,114,83,119,Reallocate MR stock immediately,"[""critical_outbreak_priority"", ""stockout_likely_72h"", ""hospital_surge_risk"", ""low_vaccine_confidence""]","Synthetic note: Kutupalong Fringe North Sector has camp fringe conditions, 6572 estimated zero-dose children, 144 suspected cases in last 7 days, rumor topic: vaccine_causes_measles_myth.","Tomorrow focus: Reallocate MR stock immediately. Target 189 children, 388 households, stockout risk 1, hospital surge critical.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.599,True
ZMC-043-045,2026-04-28,45,7,Coxs Bazar,Chattogram,Teknaf Upazila,Teknaf Coastal Belt North Sector,coastal_hard_to_reach,20.846546,92.326436,7.78,28305,3637,2332,1166,275,4516,5174,5.47,0.795,0.84,0.579,0.578,0.84,0.804,0.233,0.744,6,8,10,3,4,0.812,0.662,0.572,0.542,2332,1282,0.422,978,135,323,3,23,0.126,0.305,0.698,0,7,2,0,4,3,1,8,3,0.667,39,10,0,-4.9,1.242,13.778,5,1,0,2,9,none,-0.056,TEK-01-N,Teknaf Health Complex,7.23,148,1,5,11,67,0,0,0,0,0.0,1231,6.46,0,0,0.0,1,534,534,1,lower-risk district store,TEK-01-N,282,342,0,12,9,27,99,83,89,21.23,28,Start at Teknaf Health Complex; visit highest-risk blocks in Teknaf Coastal Belt North Sector; prioritize absent/refusal follow-ups; carry 89 MR doses; sync offline forms after route.,H-CXB-02,Teknaf Upazila Health Complex,12.5,45,2,19,2,0,1,6,11,2,0.728,high,0.584,0.72,35,46,-10.3,high,33,26,18,28,Reallocate MR stock immediately,"[""stockout_likely_72h"", ""hospital_surge_risk""]","Synthetic note: Teknaf Coastal Belt North Sector has coastal hard to reach conditions, 978 estimated zero-dose children, 39 suspected cases in last 7 days, rumor topic: none.","Tomorrow focus: Reallocate MR stock immediately. Target 83 children, 99 households, stockout risk 1, hospital surge high.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.674,True
ZMC-044-045,2026-04-28,45,7,Rangamati,Chattogram,Rangamati Sadar,Hill Tract Cluster North Sector,hill_remote,22.710796,92.297719,10.66,10757,1009,991,446,78,1464,2003,5.37,0.899,0.832,0.576,0.553,0.897,0.766,0.209,0.237,2,3,8,4,1,0.809,0.631,0.543,0.457,991,545,0.423,525,59,234,4,23,0.119,0.295,0.566,0,4,1,0,3,1,0,4,1,1.0,24,7,0,4.3,1.426,22.311,3,0,0,3,7,none,-0.209,RGT-01-N,Rangamati Outreach Clinic,7.48,107,1,6,12,81,0,162,162,13,0.074,540,5.67,0,1,0.0,1,390,390,1,lower-risk district store,RGT-01-N,646,763,162,26,18,51,48,42,48,23.15,36,Start at Rangamati Outreach Clinic; visit highest-risk blocks in Hill Tract Cluster North Sector; prioritize absent/refusal follow-ups; carry 48 MR doses; sync offline forms after route.,H-RGT-01,Rangamati General Hospital,10.3,45,12,12,2,0,0,6,9,3,0.721,high,0.641,0.646,23,29,-4.2,high,20,16,11,18,Reallocate MR stock immediately,"[""stockout_likely_72h"", ""hospital_surge_risk"", ""low_vaccine_confidence""]","Synthetic note: Hill Tract Cluster North Sector has hill remote conditions, 525 estimated zero-dose children, 24 suspected cases in last 7 days, rumor topic: none.","Tomorrow focus: Reallocate MR stock immediately. Target 42 children, 48 households, stockout risk 1, hospital surge high.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.694,True
ZMC-045-045,2026-04-28,45,7,Rajshahi,Rajshahi,Rajshahi City,Shiroil Bus Terminal Area North Sector,dense_urban,24.392191,88.622194,1.67,34498,20703,3209,1300,253,5047,6232,5.54,0.646,0.527,0.599,0.699,0.485,0.428,0.585,0.243,5,8,10,3,4,0.864,0.856,0.739,0.74,3209,1895,0.598,938,118,486,0,23,0.113,0.254,0.776,0,4,0,0,3,2,0,5,1,0.0,17,2,0,-15.0,0.949,4.928,3,1,0,5,4,vaccine_causes_measles_myth,-0.058,RCC-01-N,Shiroil Urban Clinic,4.88,90,2,4,10,70,0,0,0,0,0.0,2572,4.37,0,1,0.0,1,548,548,1,lower-risk district store,RCC-01-N,665,786,0,28,8,47,63,41,44,13.56,54,Start at Shiroil Urban Clinic; visit highest-risk blocks in Shiroil Bus Terminal Area North Sector; prioritize absent/refusal follow-ups; carry 44 MR doses; sync offline forms after route.,H-RAJ-01,Rajshahi Medical College Hospital,11.12,100,13,59,6,2,0,4,3,0,0.365,moderate,0.397,0.458,10,10,-41.2,moderate,7,5,4,6,Reallocate MR stock immediately,"[""stockout_likely_72h""]","Synthetic note: Shiroil Bus Terminal Area North Sector has dense urban conditions, 938 estimated zero-dose children, 17 suspected cases in last 7 days, rumor topic: vaccine_causes_measles_myth.","Tomorrow focus: Reallocate MR stock immediately. Target 41 children, 63 households, stockout risk 1, hospital surge moderate.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.725,True
ZMC-046-045,2026-04-28,45,7,Rajshahi,Rajshahi,Paba Upazila,Paba Char Community North Sector,river_char,24.433679,88.623534,8.38,15902,1897,1807,786,118,2482,3225,4.93,0.906,0.864,0.513,0.557,0.885,0.82,0.222,0.669,1,2,6,0,5,0.788,0.736,0.635,0.596,1807,993,0.36,746,91,291,1,23,0.131,0.3,0.771,0,1,0,0,0,0,0,2,0,0,12,1,0,71.4,1.813,7.546,1,0,0,3,9,fever_after_vaccine_fear,-0.345,PAB-01-N,Paba Union Clinic,8.47,125,2,7,21,116,0,0,0,0,0.0,1250,4.11,0,1,0.0,1,420,420,1,lower-risk district store,PAB-01-N,643,561,0,39,10,52,34,24,25,26.14,37,Start at Paba Union Clinic; visit highest-risk blocks in Paba Char Community North Sector; prioritize absent/refusal follow-ups; carry 25 MR doses; sync offline forms after route.,H-RAJ-02,Paba Upazila Health Complex,14.23,120,7,62,5,1,0,4,12,6,0.512,moderate,0.596,0.627,13,25,8.3,high,18,14,10,15,Reallocate MR stock immediately,"[""stockout_likely_72h"", ""low_vaccine_confidence""]","Synthetic note: Paba Char Community North Sector has river char conditions, 746 estimated zero-dose children, 12 suspected cases in last 7 days, rumor topic: fever_after_vaccine_fear.","Tomorrow focus: Reallocate MR stock immediately. Target 24 children, 34 households, stockout risk 1, hospital surge moderate.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.628,True
ZMC-047-045,2026-04-28,45,7,Naogaon,Rajshahi,Naogaon Sadar,Naogaon Low Coverage Belt North Sector,rural,24.795895,88.925123,9.79,8141,831,664,445,70,1101,1915,4.25,0.628,0.472,0.66,0.617,0.499,0.463,0.509,0.273,2,5,1,4,4,0.862,0.841,0.717,0.73,664,375,0.554,202,25,60,3,23,0.086,0.253,0.78,0,1,0,0,0,0,0,1,0,0,14,2,0,27.3,1.527,17.197,3,0,0,1,8,none,0.036,NAO-01-N,Naogaon EPI Center,5.63,83,3,3,12,66,0,122,122,8,0.062,354,5.99,2,0,0.0,1,133,133,1,lower-risk district store,NAO-01-N,551,439,63,12,4,17,14,9,10,16.84,50,Start at Naogaon EPI Center; visit highest-risk blocks in Naogaon Low Coverage Belt North Sector; prioritize absent/refusal follow-ups; carry 10 MR doses; sync offline forms after route.,H-NAO-01,Naogaon District Hospital,6.13,80,8,15,5,2,0,13,8,3,0.502,moderate,0.399,0.496,17,29,21.4,moderate,20,16,11,18,Reallocate MR stock immediately,"[""stockout_likely_72h""]","Synthetic note: Naogaon Low Coverage Belt North Sector has rural conditions, 202 estimated zero-dose children, 14 suspected cases in last 7 days, rumor topic: none.","Tomorrow focus: Reallocate MR stock immediately. Target 9 children, 14 households, stockout risk 1, hospital surge moderate.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.729,True
ZMC-048-045,2026-04-28,45,7,Rangpur,Rangpur,Rangpur City,Rangpur Central Ward North Sector,dense_urban,25.745913,89.275833,2.49,49878,20018,5940,2553,396,6650,11586,4.31,0.626,0.473,0.653,0.745,0.507,0.441,0.604,0.293,5,7,12,1,4,0.895,0.832,0.793,0.728,5940,3865,0.624,1538,168,744,4,23,0.102,0.203,0.778,0,4,1,0,2,2,0,5,2,0.5,22,6,0,4.8,1.063,4.411,2,0,0,3,8,religious_concern,-0.057,RPC-01-N,Rangpur Urban Clinic,3.83,56,4,6,22,122,1238,1166,330,9,0.027,4675,5.02,0,0,3.75,0,812,0,0,none,none,808,968,133,31,20,70,80,53,58,13.49,68,Start at Rangpur Urban Clinic; visit highest-risk blocks in Rangpur Central Ward North Sector; prioritize absent/refusal follow-ups; carry 58 MR doses; sync offline forms after route.,H-RNG-01,Rangpur Medical College Hospital,9.93,220,35,52,12,4,0,27,6,2,0.369,moderate,0.372,0.319,17,19,-22.7,low,13,10,7,12,Send rumor response team with community leader,[],"Synthetic note: Rangpur Central Ward North Sector has dense urban conditions, 1538 estimated zero-dose children, 22 suspected cases in last 7 days, rumor topic: religious_concern.","Tomorrow focus: Send rumor response team with community leader. Target 53 children, 80 households, stockout risk 0, hospital surge moderate.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.768,True
ZMC-049-045,2026-04-28,45,7,Kurigram,Rangpur,Ulipur Upazila,Brahmaputra Char Zone North Sector,river_char,25.666838,89.633428,12.32,14800,1201,1199,621,125,1884,3269,4.53,0.892,0.929,0.483,0.602,0.937,0.884,0.145,0.751,2,3,7,3,4,0.76,0.615,0.527,0.454,1199,659,0.353,760,76,272,3,23,0.126,0.333,0.751,0,3,0,0,2,1,0,3,1,0.0,15,1,0,36.4,1.499,10.135,3,0,0,4,9,fever_after_vaccine_fear,-0.26,ULI-01-N,Ulipur Char Outreach,7.97,162,3,6,20,149,0,0,0,0,0.0,634,4.62,0,0,0.0,1,392,392,1,lower-risk district store,ULI-01-N,621,568,0,47,4,60,52,23,24,25.62,36,Start at Ulipur Char Outreach; visit highest-risk blocks in Brahmaputra Char Zone North Sector; prioritize absent/refusal follow-ups; carry 24 MR doses; sync offline forms after route.,H-KUR-01,Kurigram District Hospital,10.59,80,25,49,5,0,0,4,10,4,0.578,high,0.695,0.641,18,29,20.0,high,20,16,11,18,Reallocate MR stock immediately,"[""stockout_likely_72h"", ""low_vaccine_confidence""]","Synthetic note: Brahmaputra Char Zone North Sector has river char conditions, 760 estimated zero-dose children, 15 suspected cases in last 7 days, rumor topic: fever_after_vaccine_fear.","Tomorrow focus: Reallocate MR stock immediately. Target 23 children, 52 households, stockout risk 1, hospital surge high.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.625,True
ZMC-050-045,2026-04-28,45,7,Dinajpur,Rangpur,Dinajpur Sadar,Dinajpur Rural Belt North Sector,rural,25.604916,88.645943,10.33,11446,1108,1348,624,91,1795,2395,4.78,0.537,0.43,0.64,0.61,0.412,0.397,0.547,0.233,2,3,3,2,5,0.909,0.849,0.768,0.781,1348,892,0.658,299,49,143,2,23,0.078,0.182,0.932,0,0,0,0,0,0,0,0,0,0,3,0,0,-25.0,0.777,2.621,0,0,0,2,4,religious_concern,-0.051,DIN-01-N,Dinajpur Sadar Clinic,5.42,89,2,5,15,84,0,0,0,0,0.0,985,6.22,0,1,0.0,1,93,93,1,lower-risk district store,DIN-01-N,813,782,0,12,5,18,26,21,22,16.7,64,Start at Dinajpur Sadar Clinic; visit highest-risk blocks in Dinajpur Rural Belt North Sector; prioritize absent/refusal follow-ups; carry 22 MR doses; sync offline forms after route.,H-DIN-01,Dinajpur M Abdur Rahim Medical College,10.36,140,18,63,7,2,0,17,0,0,0.338,low,0.328,0.354,0,1,-100.0,low,0,0,0,1,Reallocate MR stock immediately,"[""stockout_likely_72h""]","Synthetic note: Dinajpur Rural Belt North Sector has rural conditions, 299 estimated zero-dose children, 3 suspected cases in last 7 days, rumor topic: religious_concern.","Tomorrow focus: Reallocate MR stock immediately. Target 21 children, 26 households, stockout risk 1, hospital surge low.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.758,True
ZMC-051-045,2026-04-28,45,7,Khulna,Khulna,Khulna City,Khalishpur Industrial Area North Sector,industrial_urban,22.843489,89.552113,2.22,48083,21652,5468,2068,362,7330,8952,5.37,0.731,0.63,0.575,0.686,0.688,0.63,0.328,0.335,6,9,10,9,6,0.877,0.768,0.752,0.697,5468,3007,0.465,1383,187,629,3,23,0.112,0.311,0.939,0,2,0,0,1,0,0,3,1,0.0,27,6,0,-30.8,1.034,5.615,4,0,0,3,9,vaccine_causes_measles_myth,-0.324,KCC-01-N,Khalishpur Health Center,6.29,160,2,4,16,110,0,0,0,0,0.0,2777,6.13,0,1,0.0,1,715,715,1,lower-risk district store,KCC-01-N,758,802,0,48,17,75,174,123,132,18.89,43,Start at Khalishpur Health Center; visit highest-risk blocks in Khalishpur Industrial Area North Sector; prioritize absent/refusal follow-ups; carry 132 MR doses; sync offline forms after route.,H-KHL-01,Khulna Medical College Hospital,10.69,140,13,27,5,0,0,21,7,2,0.485,moderate,0.442,0.566,17,17,-37.0,moderate,12,9,6,11,Reallocate MR stock immediately,"[""stockout_likely_72h"", ""low_vaccine_confidence""]","Synthetic note: Khalishpur Industrial Area North Sector has industrial urban conditions, 1383 estimated zero-dose children, 27 suspected cases in last 7 days, rumor topic: vaccine_causes_measles_myth.","Tomorrow focus: Reallocate MR stock immediately. Target 123 children, 174 households, stockout risk 1, hospital surge moderate.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.717,True
ZMC-052-045,2026-04-28,45,7,Khulna,Khulna,Dacope Upazila,Dacope Coastal Villages North Sector,coastal_hard_to_reach,22.564653,89.52817,11.58,37347,3223,3568,1842,369,5607,8230,4.54,0.777,0.781,0.548,0.547,0.886,0.829,0.242,0.763,6,9,10,5,7,0.801,0.677,0.61,0.53,3568,1962,0.398,1928,186,651,3,23,0.144,0.351,0.902,0,8,1,1,6,3,1,9,4,0.25,53,11,2,-41.1,0.987,14.191,7,0,0,3,10,fever_after_vaccine_fear,-0.417,DAC-01-N,Dacope Union Clinic,7.64,149,4,7,25,163,0,0,0,0,0.0,2127,5.2,2,0,0.0,1,1139,1139,1,lower-risk district store,DAC-01-N,1020,823,0,37,21,75,95,58,62,22.85,27,Start at Dacope Union Clinic; visit highest-risk blocks in Dacope Coastal Villages North Sector; prioritize absent/refusal follow-ups; carry 62 MR doses; sync offline forms after route.,H-KHL-02,Dacope Upazila Health Complex,15.88,35,5,13,2,0,1,6,8,2,0.724,high,0.622,0.737,36,38,-32.1,high,27,21,15,23,Reallocate MR stock immediately,"[""stockout_likely_72h"", ""hospital_surge_risk"", ""low_vaccine_confidence""]","Synthetic note: Dacope Coastal Villages North Sector has coastal hard to reach conditions, 1928 estimated zero-dose children, 53 suspected cases in last 7 days, rumor topic: fever_after_vaccine_fear.","Tomorrow focus: Reallocate MR stock immediately. Target 58 children, 95 households, stockout risk 1, hospital surge high.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.648,True
ZMC-053-045,2026-04-28,45,7,Satkhira,Khulna,Shyamnagar Upazila,Shyamnagar Embankment Area North Sector,coastal_hard_to_reach,22.339835,89.084185,13.42,51619,3847,4627,1914,372,6181,11803,4.37,0.822,0.858,0.587,0.581,0.913,0.803,0.355,0.714,8,10,11,2,7,0.815,0.679,0.619,0.566,4627,2544,0.465,2335,244,980,3,23,0.164,0.293,0.867,0,5,1,1,3,2,0,5,3,0.333,42,9,1,0.0,1.254,8.137,5,0,0,3,10,none,-0.318,SHY-01-N,Shyamnagar Outreach Clinic,8.24,195,4,7,25,165,0,0,0,0,0.0,3466,5.06,1,0,0.0,1,1246,1246,1,lower-risk district store,SHY-01-N,1257,717,0,23,13,63,171,116,125,27.33,30,Start at Shyamnagar Outreach Clinic; visit highest-risk blocks in Shyamnagar Embankment Area North Sector; prioritize absent/refusal follow-ups; carry 125 MR doses; sync offline forms after route.,H-SAT-01,Satkhira Medical College Hospital,14.56,180,27,82,12,0,1,26,13,5,0.508,moderate,0.623,0.706,35,45,-16.7,high,32,25,18,27,Reallocate MR stock immediately,"[""stockout_likely_72h"", ""low_vaccine_confidence""]","Synthetic note: Shyamnagar Embankment Area North Sector has coastal hard to reach conditions, 2335 estimated zero-dose children, 42 suspected cases in last 7 days, rumor topic: none.","Tomorrow focus: Reallocate MR stock immediately. Target 116 children, 171 households, stockout risk 1, hospital surge moderate.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.629,True
ZMC-054-045,2026-04-28,45,7,Barishal,Barishal,Barishal City,Nathullabad Transport Hub North Sector,dense_urban,22.677541,90.378033,2.13,50176,23526,4038,2658,499,7168,11698,4.29,0.648,0.538,0.632,0.696,0.51,0.42,0.647,0.226,6,9,10,3,2,0.866,0.826,0.779,0.765,4038,2326,0.587,894,121,468,3,23,0.096,0.198,0.742,0,3,0,0,2,1,0,3,1,0.0,27,6,0,80.0,1.743,5.381,3,0,0,3,6,none,-0.064,BCC-01-N,Nathullabad Health Post,3.76,55,4,4,19,131,0,0,0,0,0.0,2935,5.02,0,1,0.0,1,555,555,1,lower-risk district store,BCC-01-N,711,498,0,25,3,33,60,36,38,13.01,37,Start at Nathullabad Health Post; visit highest-risk blocks in Nathullabad Transport Hub North Sector; prioritize absent/refusal follow-ups; carry 38 MR doses; sync offline forms after route.,H-BAR-01,Sher-e-Bangla Medical College Hospital,8.32,100,24,43,3,0,0,4,11,4,0.564,high,0.364,0.629,32,57,18.5,high,41,32,23,34,Reallocate MR stock immediately,"[""stockout_likely_72h""]","Synthetic note: Nathullabad Transport Hub North Sector has dense urban conditions, 894 estimated zero-dose children, 27 suspected cases in last 7 days, rumor topic: none.","Tomorrow focus: Reallocate MR stock immediately. Target 36 children, 60 households, stockout risk 1, hospital surge high.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.754,True
